단축코드,표준코드,한글종목명,증권그룹구분코드,시가총액 규모 구분 코드 유가,지수업종 대분류 코드,지수 업종 중분류 코드,지수업종 소분류 코드,벤처기업 여부 (Y/N),저유동성종목 여부,KRX 종목 여부,ETP 상품구분코드,KRX100 종목 여부 (Y/N),KRX 자동차 여부,KRX 반도체 여부,KRX 바이오 여부,KRX 은행 여부,기업인수목적회사여부,KRX 에너지 화학 여부,KRX 철강 여부,단기과열종목구분코드,KRX 미디어 통신 여부,KRX 건설 여부,(코스닥)투자주의환기종목여부,KRX 증권 구분,KRX 선박 구분,KRX섹터지수 보험여부,KRX섹터지수 운송여부,"KOSDAQ150지수여부 (Y,N)",주식 기준가,정규 시장 매매 수량 단위,시간외 시장 매매 수량 단위,거래정지 여부,정리매매 여부,관리 종목 여부,시장 경고 구분 코드,시장 경고위험 예고 여부,불성실 공시 여부,우회 상장 여부,락구분 코드,액면가 변경 구분 코드,증자 구분 코드,증거금 비율,신용주문 가능 여부,신용기간,전일 거래량,주식 액면가,주식 상장 일자,상장 주수(천),자본금,결산 월,공모 가격,우선주 구분 코드,공매도과열종목여부,이상급등종목여부,KRX300 종목 여부 (Y/N),매출액,영업이익,경상이익,단기순이익,ROE(자기자본이익률),기준년월,전일기준 시가총액 (억),그룹사 코드,회사신용한도초과여부,담보대출가능여부,대주가능여부
204840,KR7204840003,지엘팜텍,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1185,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,120491,100,20141120,77215,7721520600,12,,0,,N,N,162,3,1,1,1,20250630.0,915,,N,N,N
205100,KR7205100001,엑셈,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2205,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1372180,100,20141107,71462,7196343100,12,,0,,N,N,242,-26,-22,-25,-5,20250630.0,1575,,N,N,N
205470,KR7205470008,휴마시스,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1233,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,620350,100,20141201,129375,12968848900,12,,0,,N,N,150,-48,-84,-89,-7,20250630.0,1595,,N,N,N
205500,KR7205500002,넥써쓰,ST,2.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,209586,500,20141112,59724,29862096500,12,,0,,N,N,159,5,-14,-11,-8,20250630.0,1433,,N,N,N
206400,KR7206400004,베노티앤알,ST,3.0,1010,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1905,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,164760,500,20141210,37510,18755079000,12,,0,,N,N,29,-21,-154,-154,-35,20250630.0,714,,N,N,N
206560,KR7206560005,덱스터,ST,3.0,1015,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,54967,500,20151222,25411,12705868000,12,,0,,N,N,266,-78,-87,-87,-40,20250630.0,1194,,N,N,N
206640,KR7206640005,바디텍메드,ST,2.0,1009,1024,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,13820,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,57110,1000,20141229,23486,23486560000,12,,0,,N,N,806,173,173,147,14,20250630.0,3245,,N,N,Y
206650,KR7206650004,유바이오로직스,ST,2.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,12430,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,157159,500,20170124,36647,18323653500,12,,0,,N,N,960,343,185,190,16,20241231.0,4555,,N,N,N
207760,KR7207760000,미스터블루,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1483,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,331850,100,20141212,83079,8307978300,12,,0,,N,N,335,-22,-26,-21,-7,20250630.0,1232,,N,N,N
208140,KR7208140004,정다운,ST,3.0,1009,1019,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2620,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,83709,100,20141217,32684,3268424600,12,,0,,N,N,839,40,48,34,5,20250630.0,856,,N,N,N
208340,KR7208340000,파멥신,ST,2.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2915,1,1,Y,N,Y,2,N,N,N,0,0,0,100,N,90,0,500,20181121,80201,40100554000,12,,0,,N,N,40,-44,-23,-23,-10,20250630.0,2337,,N,N,N
208350,KR7208350009,지란지교시큐리티,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,43083,500,20141224,8501,4419274500,12,,0,,N,N,163,-6,0,5,3,20250630.0,255,,N,N,N
208370,KR7208370007,셀바스헬스케어,ST,3.0,1009,1029,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3840,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1132725,500,20141217,25740,12870282000,12,,0,,N,N,139,-7,-3,-3,-1,20250630.0,988,,N,N,Y
208640,KR7208640003,썸에이지,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,322,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,33387922,100,20141229,139240,13924025400,12,,0,,N,N,37,-52,-49,-49,-48,20250630.0,448,,N,N,N
208710,KR7208710004,포톤,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2630,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,101020,500,20141224,13180,6590066000,12,,0,,N,N,539,-26,-63,-63,-25,20250630.0,346,,N,N,N
208860,KR7208860007,엔지스테크널러지,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1457,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,43246,500,20160728,33949,16974986500,12,,0,,N,N,428,34,25,19,7,20250630.0,494,,N,N,N
209640,KR7209640002,와이제이링크,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2730,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,118550,500,20241018,28443,14261573000,12,,0,,N,N,179,-33,-49,-53,-14,20250630.0,776,,N,N,N
210120,KR7210120002,캔버스엔,ST,3.0,1015,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2085,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,672759,200,20230817,23582,4716521000,12,,0,,N,N,96,-51,-42,-70,-35,20241231.0,491,,N,N,N
211050,KR7211050000,인카금융서비스,ST,2.0,1014,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,12470,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,138322,100,20220216,51379,5137980000,12,,0,,N,N,4689,448,430,330,41,20250630.0,6407,,N,N,N
211270,KR7211270004,AP위성,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11560,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,32882,500,20160304,15082,7541152000,12,,0,,N,N,586,73,134,104,10,20241231.0,1743,,N,N,Y
212560,KR7212560007,네오오토,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5340,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,36059,500,20151118,11812,5906120500,12,,0,,N,N,2186,126,211,177,15,20241231.0,630,,N,N,N
212710,KR7212710008,아이에스티이,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9660,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,121671,500,20250212,9285,4642739000,12,,0,,N,N,137,-6,-12,-8,-10,20250630.0,896,,N,N,N
213420,KR7213420003,덕산네오룩스,ST,1.0,1009,1028,0,N,N,Y,,N,N,N,N,N,N,Y,N,0,N,N,N,N,N,N,N,Y,41500,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,221717,200,20150206,24831,4966235800,12,,0,,N,Y,1189,202,210,172,9,20250630.0,10304,,N,N,Y
214150,KR7214150005,클래시스,ST,1.0,1009,1029,0,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,47950,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,205697,100,20150403,65505,6628284200,12,,0,,N,Y,1604,818,715,562,24,20250630.0,31409,,N,N,Y
214180,KR7214180002,헥토이노베이션,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,16520,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,73403,500,20150630,13124,6788592500,12,,0,,N,N,1814,252,279,228,17,20250630.0,2168,,N,N,Y
214260,KR7214260002,라파스,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,13530,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,37698,500,20191111,8922,4461231500,12,,0,,N,N,152,-14,-17,-17,-10,20250630.0,1207,,N,N,N
214270,KR7214270001,FSN,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1925,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,110560,500,20150325,43690,21845479500,12,,0,,N,N,1318,172,100,83,-10,20250630.0,841,,N,N,N
214370,KR7214370009,케어젠,ST,1.0,1009,1024,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,Y,63800,1,1,N,N,N,2,N,N,N,0,0,0,100,N,90,87876,100,20151117,53715,5371500000,12,,0,,N,Y,394,176,148,132,12,20250630.0,34270,,N,N,N
214430,KR7214430001,아이쓰리시스템,ST,1.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,73800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,36224,500,20150730,7106,3580660000,12,,0,,N,N,1207,148,164,150,15,20241231.0,5244,,N,N,N
214450,KR7214450009,파마리서치,ST,1.0,1009,1024,0,N,N,Y,,Y,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,Y,494000,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,139487,500,20150724,10389,5254800000,12,,0,,N,Y,2575,1006,1018,781,29,20250630.0,51324,,N,N,Y
214610,KR7214610008,롤링스톤,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,3880,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,47045,500,20201022,8383,4191661000,12,,0,,N,N,18,-46,-69,-69,-61,20250630.0,325,,N,N,N
214680,KR7214680001,디알텍,ST,3.0,1009,1029,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1999,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,528419,100,20150420,76460,7646005000,12,,0,,N,N,589,-26,-118,-103,-29,20250630.0,1528,,N,N,N
215000,KR7215000001,골프존,ST,2.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,58700,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,15773,500,20150403,6275,3137707500,12,,0,,N,N,2509,465,420,282,14,20250630.0,3683,,N,N,Y
